Title,URL,First published,State,Total
Dielectric Line Coupler (Final Report),http://scholar.colorado.edu/elmimi/86,2014-10-10,published,2
Dielectric Line Coupler Using Only Curved Sections,http://scholar.colorado.edu/elmimi/82,2014-10-10,published,1
Dielectric studies of dipolar molecular rotors in host-guest structures,http://scholar.colorado.edu/phys_gradetds/91,2017-01-06,published,5
Dietary Sodium Restriction and Vascular Dysfunction with Aging,http://scholar.colorado.edu/iphy_gradetds/7,2016-08-15,published,18
Dietary prebiotics promote anxiolytic-like behavior in the open field test and reduce relative adrenal and spleen weight in Fischer 344 rats,http://scholar.colorado.edu/honr_theses/1196,2016-05-13,published,71
DiffFramenet -- a Deep Learning Method for Intuitive Robot Navigation,http://scholar.colorado.edu/csci_gradetds/172,2018-10-11,published,10
Differences Between People Managers and Technical Leads in Managing their Former Peers,http://scholar.colorado.edu/emen_gradetds/1,2017-04-18,published,16
Different sensitivities of snowpacks to warming in Mediterranean climate mountain areas,http://scholar.colorado.edu/geog_facpapers/17,2018-07-30,published,1
Differential Associations between Rumination and Intelligence Subtypes,http://scholar.colorado.edu/honr_theses/1588,2018-05-21,published,8
Differential Effects of Active Coping and Ketamine on Stress Resilience in Females,http://scholar.colorado.edu/psyc_gradetds/139,2018-11-01,published,1
Differential Geometry of Projective Limits of Manifolds,http://scholar.colorado.edu/math_gradetds/47,2017-08-02,published,10
Differential Power Processing Submodule Integrated Converters for Photovoltaic Power Systems,http://scholar.colorado.edu/ecen_gradetds/110,2017-04-07,published,79
Differentiated College-Prep Course Access: An Analysis of Colorado Public Schools,http://scholar.colorado.edu/honr_theses/800,2015-04-28,published,39
Differentiation of Line Integrals,http://scholar.colorado.edu/elmimi/79,2014-10-10,published,7
"Differentiation of Line, Surface, and Volume Integrals",http://scholar.colorado.edu/elmimi/81,2014-10-10,published,6
Differentiation of Surface Integrals,http://scholar.colorado.edu/elmimi/80,2014-10-10,published,3
Diffraction by a Dielectric Wedge,http://scholar.colorado.edu/elmimi/69,2014-10-10,published,5
Digital Coming Out: the Politics of LGBTQ Culture in Social Media,http://scholar.colorado.edu/media_gradetds/5,2018-10-11,published,44
Digital Control Techniques for Efficiency Improvements in Single-Phase Boost Power Factor Correction Rectifiers,http://scholar.colorado.edu/ecen_gradetds/13,2016-02-08,published,47
Digital Control Techniques for Single-Phase Power Factor Correction Rectifiers,http://scholar.colorado.edu/ecen_gradetds/9,2016-02-08,published,59
Digital Control of High-Frequency Switched-Mode Power Converters,http://scholar.colorado.edu/cuathors/26,2017-08-31,published,16
Digital Control of High-Frequency Switched-Mode Power Converters,http://scholar.colorado.edu/books/27,2017-08-09,published,33
Digital Control of LFSW HID Lamp Drivers with Soft Saturation Magnetic Materials and Integrated Resonant Lamp Ignition,http://scholar.colorado.edu/ecen_gradetds/21,2016-06-27,published,19
Digital Improvements to an Ultracold Bose Gas Apparatus,http://scholar.colorado.edu/honr_theses/1660,2018-08-13,published,9
Digital Library Use : Social Practice In Design And Evaluation,http://scholar.colorado.edu/books/169,2017-08-30,published,0
Digital Marketing in an Outreach Context,http://scholar.colorado.edu/libr_facpapers/25,2014-10-20,published,28
Digital Oblivion: The Right to be Forgotten in the Internet Age,http://scholar.colorado.edu/atlas_gradetds/2,2016-12-30,published,228
"Digital Scholarship at University of Colorado Boulder: Campus Survey Results, 2018",http://scholar.colorado.edu/libr_facpapers/133,2018-12-17,published,25
Digital Signal And Image Processing,http://scholar.colorado.edu/books/180,2017-08-30,published,10
Digital control of high-frequency switched-mode power converters,http://scholar.colorado.edu/cuathors/25,2017-08-31,withdrawn,0
Digital drum tutor,http://scholar.colorado.edu/csci_ugrad/26,2014-08-26,published,7
Dihydropyridines for the Catalytic Conversion of CO2 to CH3OH: a Thermodynamic and Kinetic Study,http://scholar.colorado.edu/chbe_gradetds/119,2018-10-11,published,11
Dilemmas of Reform: Science Teachers Collective Sensemaking of Formative Assessment Practices,http://scholar.colorado.edu/educ_gradetds/58,2017-03-17,published,21
Dimensionality Detection and the Geometric Median on Data Manifolds,http://scholar.colorado.edu/appm_gradetds/95,2017-11-20,published,7
Dimensionality Detection and the Geometric Median on Data Manifolds,http://scholar.colorado.edu/appm_gradetds/131,2018-12-06,published,1
"Dimensions of Disaster During Hurricane Katrina: Landscape, Levees, and the Least Fortunate",http://scholar.colorado.edu/honr_theses/298,2014-06-16,published,32
Diodes for Optical Rectennas,http://scholar.colorado.edu/eeng_gradetds/17,2017-08-18,published,15
Direct Generation of Oxygen via Electrocatalytic Carbon Dioxide Reduction with an Ionic Liquid,http://scholar.colorado.edu/asen_gradetds/240,2019-01-28,published,1
Direct Numerical Simulation of Complex Turbulence,http://scholar.colorado.edu/asen_gradetds/234,2018-12-06,published,2
Direct Numerical Simulation of Complex Turbulence,http://scholar.colorado.edu/asen_gradetds/158,2017-10-09,published,30
Direct Optical Ice Sensing and Closed-Loop Controller Design for Active De-icing of Wind Turbines Using Distributed Heating,http://scholar.colorado.edu/asen_gradetds/124,2017-05-08,published,16
Direct diode pumped Ti:sapphire ultrafast regenerative amplifier system.,http://scholar.colorado.edu/phys_facpapers/122,2018-05-17,published,0
Direct diode-pumped Kerr Lens 13 fs Ti:sapphire ultrafast oscillator using a single blue laser diode.,http://scholar.colorado.edu/phys_facpapers/114,2018-05-16,published,1
Direct modeling of near field thermal radiation in a metamaterial.,http://scholar.colorado.edu/ecen_facpapers/14,2018-07-30,published,1
Direction of Arrival Estimation and Sensor Array Error Calibration Based on Blind Signal Separation,http://scholar.colorado.edu/asen_facpapers/22,2019-01-16,published,2
"Disability, Deformity, and Disease in the Grimms' Fairy Tales",http://scholar.colorado.edu/books/75,2017-08-30,published,28
Disable. Dis-Able: the disabling effects of current disability discourses on cultural representations and interpretations of people with disabilities,http://scholar.colorado.edu/honr_theses/541,2014-06-23,published,40
Disambiguating the Departed: Using the Genealogist’s Tools to Uniquely Identify the Long-Dead and Little-Known,http://scholar.colorado.edu/libr_facpapers/71,2016-11-08,published,78
Disappearing Injustices: The Invisibility of Gender and Racial Injustice In Thomas Pogge’s Analysis of Severe Poverty and Human Rights,http://scholar.colorado.edu/phil_gradetds/9,2016-05-10,published,39
Discerning Erosion Patterns and Mantle Sources of Topography Across the Southern African Plateau from the Shallow and Deep Records of Kimberlites,http://scholar.colorado.edu/geol_gradetds/105,2017-04-28,published,18
Discordancias Cervantinas,http://scholar.colorado.edu/books/139,2017-08-30,published,5
"Discourse, Identity, and Social Change in the Marriage Equality Debates",http://scholar.colorado.edu/books/28,2017-08-09,published,11
"Discourse, Identity, and Social Change in the Marriage Equality Debates",http://scholar.colorado.edu/cuathors/28,2017-08-31,published,2
"Discourse, identity, and social change in the marriage equality debates",http://scholar.colorado.edu/cuathors/27,2017-08-31,withdrawn,0
Discourses of Difference: Communicating Diversity in U.S. Higher Education,http://scholar.colorado.edu/comm_gradetds/68,2017-08-27,published,37
Discovering Algebraic Specifications for Java Classes ; CU-CS-985-04,http://scholar.colorado.edu/csci_techreports/922,2014-08-27,published,1
Discovering Faithful 'Wickelfeature' Representations in a Connectionist Network ; CU-CS-463-90,http://scholar.colorado.edu/csci_techreports/445,2014-08-27,published,2
Discovering Models of Software Processes from Event-Based Data ; CU-CS-819-96,http://scholar.colorado.edu/csci_techreports/770,2014-08-27,published,9
Discovering Open Access Art History: A Comparative Study of the Indexing of Open Access Art Journals,http://scholar.colorado.edu/libr_facpapers/4,2014-08-04,published,73
Discovering Predictable Classifications ; CU-CS-626-92,http://scholar.colorado.edu/csci_techreports/601,2014-08-27,published,4
Discovering mechanisms in the gas phase chemistry of phosphorylated peptides through statistical learning,http://scholar.colorado.edu/chem_gradetds/119,2017-02-12,published,5
Discovering the Structure of a Reactive Environment by Exploration ; CU-CS-451-89,http://scholar.colorado.edu/csci_techreports/434,2014-08-27,published,0
Discovery and Adoption of the Testing Effect: Challenges of Eliciting Self-Testing Behavior in Students,http://scholar.colorado.edu/psyc_gradetds/96,2017-05-12,published,2
Discovery and Biochemical Evaluation of Chemical Probes for the Study of Jumonji-C Domain Containing Histone Demethylases and Antibiotic Resistance Machinery in MRSA,http://scholar.colorado.edu/chem_gradetds/149,2017-03-17,published,10
Discovery and Characterization of an Anti-Inflammatory Lipid Derived from Mycobacterium vaccae,http://scholar.colorado.edu/chem_gradetds/232,2018-04-17,published,13
"Discovery, Synthesis and Biological Evaluation of Small-Molecule Inhibitors of Toll-like Receptor Signaling Pathways",http://scholar.colorado.edu/chem_gradetds/140,2017-03-06,published,24
"Discreet Performances, Anonymous Performances, Virtual Performances",http://scholar.colorado.edu/partake/vol1/iss1/8,2016-10-18,published,131
Discrepancies in Voter Turnout: American Primary Election Types,http://scholar.colorado.edu/honr_theses/1371,2017-05-03,published,105
Discrepancies in occupancy and abundance approaches to identifying and protecting habitat for an at-risk species.,http://scholar.colorado.edu/envs_facpapers/7,2018-06-22,published,3
Discrete And Continuous Nonlinear Schrödinger Systems,http://scholar.colorado.edu/books/100,2017-08-30,published,1
Discretizing Continuous Attributes of a Bayesian Network With a Birth and Death Process Based on Minimum Description Length,http://scholar.colorado.edu/appm_gradetds/98,2018-04-25,published,24
Discriminating between HuR and TTP binding sites using the k-spectrum kernel method.,http://scholar.colorado.edu/mcdb_facpapers/50,2018-05-21,published,2
"Discrimination Between Microtus Longicaudus and Microtus Montanus Using Cranial Morphology, External Measurements, DNA Sequencing, and Discriminate Function Analysis",http://scholar.colorado.edu/honr_theses/491,2014-06-23,published,16
Discrimination of ssRNA by Pot1 and Identification of a Novel CypE Aptamer Through an Optimized RNA SELEX Protocol,http://scholar.colorado.edu/chem_gradetds/285,2019-01-28,published,1
Disembodied Entities:  Linguistic Factors Determining  Semantic Role Assignment of Target Domain Referents in Metaphoric Duals,http://scholar.colorado.edu/ling_gradetds/73,2018-12-10,published,2
"Disentangling geographical, biotic, and abiotic drivers of plant diversity in neotropical Ruellia (Acanthaceae).",http://scholar.colorado.edu/ebio_facpapers/28,2018-06-29,published,0
Disentangling the Role of Microorganisms in Ecosystem Function: A Microbiological Perspective on Environmental Issues,http://scholar.colorado.edu/envs_gradetds/26,2017-04-06,withdrawn,8
"Disjunctures and Contradictions: The Role of Measurement in Poverty Representation, Policy, and Development Practice",http://scholar.colorado.edu/geog_gradetds/23,2016-08-17,published,17
"Disknowledge: Literature, Alchemy, and the End of Humanism in Renaissance England",http://scholar.colorado.edu/cuathors/29,2017-08-31,published,0
Disney Theatrical Productions: 20 Years of Disney on Broadway,http://scholar.colorado.edu/thtr_gradetds/38,2017-05-12,published,96
Disordered Eating and Exercise Behaviors During University Transition,http://scholar.colorado.edu/honr_theses/1097,2016-05-11,published,53
Dispersal Potential Impacts Size Clines of Grasshoppers Across an Elevation Gradient,http://scholar.colorado.edu/cumuse_gradetds/9,2017-05-04,published,5
"Dispersal, Diversity and Divergence: Evolutionary Processes in Prairie Dogs (Genus Cynomys)",http://scholar.colorado.edu/ebio_gradetds/33,2016-11-03,published,21
"Dispersion and Dissipation in Viscoelastic Metamaterials: Theory, Experiments and Applications",http://scholar.colorado.edu/asen_gradetds/203,2018-11-01,published,43
Dispersion and self-assembly of anisotropic plasmonic nanoparticles in liquid crystalline media,http://scholar.colorado.edu/phys_gradetds/100,2017-01-20,published,13
Dispersive measurement of a metastable phase qubit using a tunable cavity,http://scholar.colorado.edu/phys_gradetds/80,2016-12-15,published,6
Dispersive shock wave interactions and two-dimensional ocean-wave soliton interactions,http://scholar.colorado.edu/appm_gradetds/35,2017-01-04,published,15
